g,s_index,v,p,time,node,cost
5,93,29,0,65,30,10.000000
5,93,29,0,84,60,29.000000
5,93,29,30,85,121,30.000000
5,93,29,0,86,60,31.000000
5,93,29,0,111,24,56.000000
5,93,29,24,112,108,57.000000
5,93,29,0,113,24,58.000000
5,93,29,0,115,3,60.000000
5,93,29,0,151,54,96.000000
5,93,29,24,152,109,97.000000
5,93,29,0,153,54,98.000000
5,93,30,0,1,61,111.000000
5,93,30,0,27,17,137.000000
5,93,30,17,28,94,138.000000
5,93,30,0,29,17,139.000000
5,93,30,0,64,47,174.000000
5,93,30,17,65,95,175.000000
5,93,30,0,66,47,176.000000
5,93,30,0,78,14,188.000000
5,93,30,0,85,12,195.000000
5,93,30,12,86,84,196.000000
5,93,30,0,87,12,197.000000
5,93,30,0,130,42,240.000000
5,93,30,12,131,85,241.000000
5,93,30,0,132,42,242.000000
5,93,30,0,701,61,260.000000
5,94,28,0,452,61,0.000000
5,94,29,0,35,16,11.000000
5,94,29,16,36,92,12.000000
5,94,29,0,37,16,13.000000
5,94,29,0,47,46,23.000000
5,94,29,16,48,93,24.000000
5,94,29,0,49,46,25.000000
5,94,29,0,79,9,55.000000
5,94,29,9,80,78,56.000000
5,94,29,0,81,9,57.000000
5,94,29,0,92,52,68.000000
5,94,29,0,100,14,76.000000
5,94,29,0,110,39,86.000000
5,94,29,9,111,79,87.000000
5,94,29,0,112,39,88.000000
5,94,30,0,1,61,107.000000
5,94,30,0,27,17,133.000000
5,94,30,17,28,94,134.000000
5,94,30,0,29,17,135.000000
5,94,30,0,64,47,170.000000
5,94,30,17,65,95,171.000000
5,94,30,0,66,47,172.000000
5,94,30,0,69,30,175.000000
5,94,30,30,70,120,176.000000
5,94,30,0,71,30,177.000000
5,94,30,0,90,60,196.000000
5,94,30,30,91,121,197.000000
5,94,30,0,92,60,198.000000
5,94,30,0,111,10,217.000000
5,94,30,10,112,80,218.000000
5,94,30,0,113,10,219.000000
5,94,30,0,127,26,233.000000
5,94,30,0,142,40,248.000000
5,94,30,10,143,81,249.000000
5,94,30,0,144,40,250.000000
5,94,30,0,701,61,285.000000
5,95,28,0,443,61,0.000000
5,95,29,0,27,17,26.000000
5,95,29,17,28,94,27.000000
5,95,29,0,29,17,28.000000
5,95,29,0,64,47,63.000000
5,95,29,17,65,95,64.000000
5,95,29,0,66,47,65.000000
5,95,29,0,71,16,70.000000
5,95,29,16,72,92,71.000000
5,95,29,0,73,16,72.000000
5,95,29,0,83,46,82.000000
5,95,29,16,84,93,83.000000
5,95,29,0,85,46,84.000000
5,95,29,0,102,30,101.000000
5,95,29,30,103,120,102.000000
5,95,29,0,104,30,103.000000
5,95,29,0,123,60,122.000000
5,95,29,30,124,121,123.000000
5,95,29,0,125,60,124.000000
5,95,30,0,1,61,143.000000
5,95,30,0,53,12,168.000000
5,95,30,12,54,84,169.000000
5,95,30,0,55,12,170.000000
5,95,30,0,98,42,213.000000
5,95,30,12,99,85,214.000000
5,95,30,0,100,42,215.000000
5,95,30,0,109,10,224.000000
5,95,30,10,110,80,225.000000
5,95,30,0,111,10,226.000000
5,95,30,0,125,26,240.000000
5,95,30,0,140,40,255.000000
5,95,30,10,141,81,256.000000
5,95,30,0,142,40,257.000000
5,95,30,0,701,61,292.000000
5,96,28,0,457,61,0.000000
5,96,29,0,63,30,8.000000
5,96,29,30,64,120,9.000000
5,96,29,0,65,30,10.000000
5,96,29,0,84,60,29.000000
5,96,29,30,85,121,30.000000
5,96,29,0,86,60,31.000000
5,96,29,0,111,24,56.000000
5,96,29,24,112,108,57.000000
5,96,29,0,113,24,58.000000
5,96,29,0,115,3,60.000000
5,96,29,0,151,54,96.000000
5,96,29,24,152,109,97.000000
5,96,29,0,153,54,98.000000
5,96,30,0,1,61,111.000000
5,96,30,0,27,17,137.000000
5,96,30,17,28,94,138.000000
5,96,30,0,29,17,139.000000
5,96,30,0,64,47,174.000000
5,96,30,17,65,95,175.000000
5,96,30,0,66,47,176.000000
5,96,30,0,71,16,181.000000
5,96,30,16,72,92,182.000000
5,96,30,0,73,16,183.000000
5,96,30,0,83,46,193.000000
5,96,30,16,84,93,194.000000
5,96,30,0,85,46,195.000000
5,96,30,0,101,10,211.000000
5,96,30,10,102,80,212.000000
5,96,30,0,103,10,213.000000
5,96,30,0,117,26,227.000000
5,96,30,0,132,40,242.000000
5,96,30,10,133,81,243.000000
5,96,30,0,134,40,244.000000
5,96,30,0,701,61,279.000000
5,97,28,0,492,61,0.000000
5,97,29,0,27,17,26.000000
5,97,29,17,28,94,27.000000
5,97,29,0,29,17,28.000000
5,97,29,0,64,47,63.000000
5,97,29,17,65,95,64.000000
5,97,29,0,66,47,65.000000
5,97,29,0,71,16,70.000000
5,97,29,16,72,92,71.000000
5,97,29,0,73,16,72.000000
5,97,29,0,83,46,82.000000
5,97,29,16,84,93,83.000000
5,97,29,0,85,46,84.000000
5,97,30,0,1,61,100.000000
5,97,30,0,10,47,109.000000
5,97,30,0,29,33,128.000000
5,97,30,0,32,9,131.000000
5,97,30,9,33,78,132.000000
5,97,30,0,34,9,133.000000
5,97,30,0,45,52,144.000000
5,97,30,0,53,14,152.000000
5,97,30,0,63,39,162.000000
5,97,30,9,64,79,163.000000
5,97,30,0,65,39,164.000000
5,97,30,0,76,12,175.000000
5,97,30,12,77,84,176.000000
5,97,30,0,78,12,177.000000
5,97,30,0,121,42,220.000000
5,97,30,12,122,85,221.000000
5,97,30,0,123,42,222.000000
5,97,30,0,701,61,240.000000
5,98,28,0,488,61,0.000000
5,98,29,0,35,16,11.000000
5,98,29,16,36,92,12.000000
5,98,29,0,37,16,13.000000
5,98,29,0,47,46,23.000000
5,98,29,16,48,93,24.000000
5,98,29,0,49,46,25.000000
5,98,29,0,74,24,50.000000
5,98,29,24,75,108,51.000000
5,98,29,0,76,24,52.000000
5,98,29,0,78,3,54.000000
5,98,29,0,114,54,90.000000
5,98,29,24,115,109,91.000000
5,98,29,0,116,54,92.000000
5,98,30,0,1,61,105.000000
5,98,30,0,10,47,114.000000
5,98,30,0,29,33,133.000000
5,98,30,0,32,9,136.000000
5,98,30,9,33,78,137.000000
5,98,30,0,34,9,138.000000
5,98,30,0,45,52,149.000000
5,98,30,0,53,14,157.000000
5,98,30,0,63,39,167.000000
5,98,30,9,64,79,168.000000
5,98,30,0,65,39,169.000000
5,98,30,0,76,12,180.000000
5,98,30,12,77,84,181.000000
5,98,30,0,78,12,182.000000
5,98,30,0,121,42,225.000000
5,98,30,12,122,85,226.000000
5,98,30,0,123,42,227.000000
5,98,30,0,701,61,245.000000
5,99,28,0,456,61,0.000000
5,99,29,0,27,17,26.000000
5,99,29,17,28,94,27.000000
5,99,29,0,29,17,28.000000
5,99,29,0,64,47,63.000000
5,99,29,17,65,95,64.000000
5,99,29,0,66,47,65.000000
5,99,29,0,83,24,82.000000
5,99,29,24,84,108,83.000000
5,99,29,0,85,24,84.000000
5,99,29,0,87,3,86.000000
5,99,29,0,123,54,122.000000
5,99,29,24,124,109,123.000000
5,99,29,0,125,54,124.000000
5,99,30,0,1,61,137.000000
5,99,30,0,10,47,146.000000
5,99,30,0,29,33,165.000000
5,99,30,0,32,9,168.000000
5,99,30,9,33,78,169.000000
5,99,30,0,34,9,170.000000
5,99,30,0,45,52,181.000000
5,99,30,0,53,14,189.000000
5,99,30,0,63,39,199.000000
5,99,30,9,64,79,200.000000
5,99,30,0,65,39,201.000000
5,99,30,0,76,12,212.000000
5,99,30,12,77,84,213.000000
5,99,30,0,78,12,214.000000
5,99,30,0,121,42,257.000000
5,99,30,12,122,85,258.000000
5,99,30,0,123,42,259.000000
5,99,30,0,701,61,277.000000
5,100,28,0,482,61,0.000000
5,100,29,0,10,47,9.000000
5,100,29,0,29,33,28.000000
5,100,29,0,32,9,31.000000
5,100,29,9,33,78,32.000000
5,100,29,0,34,9,33.000000
5,100,29,0,45,52,44.000000
5,100,29,0,53,14,52.000000
5,100,29,0,63,39,62.000000
5,100,29,9,64,79,63.000000
5,100,29,0,65,39,64.000000
5,100,29,0,76,12,75.000000
5,100,29,12,77,84,76.000000
5,100,29,0,78,12,77.000000
5,100,29,0,121,42,120.000000
5,100,29,12,122,85,121.000000
5,100,29,0,123,42,122.000000
5,100,30,0,1,61,140.000000
5,100,30,0,27,17,166.000000
5,100,30,17,28,94,167.000000
5,100,30,0,29,17,168.000000
5,100,30,0,64,47,203.000000
5,100,30,17,65,95,204.000000
5,100,30,0,66,47,205.000000
5,100,30,0,69,30,208.000000
5,100,30,30,70,120,209.000000
5,100,30,0,71,30,210.000000
5,100,30,0,90,60,229.000000
5,100,30,30,91,121,230.000000
5,100,30,0,92,60,231.000000
5,100,30,0,701,61,250.000000
5,101,28,0,482,61,0.000000
5,101,29,0,63,30,8.000000
5,101,29,30,64,120,9.000000
5,101,29,0,65,30,10.000000
5,101,29,0,84,60,29.000000
5,101,29,30,85,121,30.000000
5,101,29,0,86,60,31.000000
5,101,29,0,111,24,56.000000
5,101,29,24,112,108,57.000000
5,101,29,0,113,24,58.000000
5,101,29,0,115,3,60.000000
5,101,29,0,151,54,96.000000
5,101,29,24,152,109,97.000000
5,101,29,0,153,54,98.000000
5,101,30,0,1,61,111.000000
5,101,30,0,10,47,120.000000
5,101,30,0,29,33,139.000000
5,101,30,0,32,9,142.000000
5,101,30,9,33,78,143.000000
5,101,30,0,34,9,144.000000
5,101,30,0,45,52,155.000000
5,101,30,0,53,14,163.000000
5,101,30,0,63,39,173.000000
5,101,30,9,64,79,174.000000
5,101,30,0,65,39,175.000000
5,101,30,0,76,12,186.000000
5,101,30,12,77,84,187.000000
5,101,30,0,78,12,188.000000
5,101,30,0,121,42,231.000000
5,101,30,12,122,85,232.000000
5,101,30,0,123,42,233.000000
5,101,30,0,701,61,251.000000
5,102,28,0,470,61,0.000000
5,102,29,0,63,30,8.000000
5,102,29,30,64,120,9.000000
5,102,29,0,65,30,10.000000
5,102,29,0,84,60,29.000000
5,102,29,30,85,121,30.000000
5,102,29,0,86,60,31.000000
5,102,29,0,111,24,56.000000
5,102,29,24,112,108,57.000000
5,102,29,0,113,24,58.000000
5,102,29,0,115,3,60.000000
5,102,29,0,151,54,96.000000
5,102,29,24,152,109,97.000000
5,102,29,0,153,54,98.000000
5,102,30,0,1,61,111.000000
5,102,30,0,53,12,136.000000
5,102,30,12,54,84,137.000000
5,102,30,0,55,12,138.000000
5,102,30,0,98,42,181.000000
5,102,30,12,99,85,182.000000
5,102,30,0,100,42,183.000000
5,102,30,0,109,10,192.000000
5,102,30,10,110,80,193.000000
5,102,30,0,111,10,194.000000
5,102,30,0,125,26,208.000000
5,102,30,0,140,40,223.000000
5,102,30,10,141,81,224.000000
5,102,30,0,142,40,225.000000
5,102,30,0,701,61,260.000000
5,103,28,0,440,61,0.000000
5,103,29,0,27,17,26.000000
5,103,29,17,28,94,27.000000
5,103,29,0,29,17,28.000000
5,103,29,0,64,47,63.000000
5,103,29,17,65,95,64.000000
5,103,29,0,66,47,65.000000
5,103,29,0,71,16,70.000000
5,103,29,16,72,92,71.000000
5,103,29,0,73,16,72.000000
5,103,29,0,83,46,82.000000
5,103,29,16,84,93,83.000000
5,103,29,0,85,46,84.000000
5,103,30,0,1,61,100.000000
5,103,30,0,10,47,109.000000
5,103,30,0,29,33,128.000000
5,103,30,0,32,9,131.000000
5,103,30,9,33,78,132.000000
5,103,30,0,34,9,133.000000
5,103,30,0,45,52,144.000000
5,103,30,0,53,14,152.000000
5,103,30,0,63,39,162.000000
5,103,30,9,64,79,163.000000
5,103,30,0,65,39,164.000000
5,103,30,0,76,12,175.000000
5,103,30,12,77,84,176.000000
5,103,30,0,78,12,177.000000
5,103,30,0,121,42,220.000000
5,103,30,12,122,85,221.000000
5,103,30,0,123,42,222.000000
5,103,30,0,132,10,231.000000
5,103,30,10,133,80,232.000000
5,103,30,0,134,10,233.000000
5,103,30,0,148,26,247.000000
5,103,30,0,163,40,262.000000
5,103,30,10,164,81,263.000000
5,103,30,0,165,40,264.000000
5,103,30,0,701,61,299.000000
5,104,28,0,436,61,0.000000
5,104,29,0,35,16,11.000000
5,104,29,16,36,92,12.000000
5,104,29,0,37,16,13.000000
5,104,29,0,47,46,23.000000
5,104,29,16,48,93,24.000000
5,104,29,0,49,46,25.000000
5,104,29,0,74,24,50.000000
5,104,29,24,75,108,51.000000
5,104,29,0,76,24,52.000000
5,104,29,0,78,3,54.000000
5,104,29,0,114,54,90.000000
5,104,29,24,115,109,91.000000
5,104,29,0,116,54,92.000000
5,104,30,0,1,61,105.000000
5,104,30,0,10,47,114.000000
5,104,30,0,29,33,133.000000
5,104,30,0,32,9,136.000000
5,104,30,9,33,78,137.000000
5,104,30,0,34,9,138.000000
5,104,30,0,45,52,149.000000
5,104,30,0,53,14,157.000000
5,104,30,0,63,39,167.000000
5,104,30,9,64,79,168.000000
5,104,30,0,65,39,169.000000
5,104,30,0,76,12,180.000000
5,104,30,12,77,84,181.000000
5,104,30,0,78,12,182.000000
5,104,30,0,121,42,225.000000
5,104,30,12,122,85,226.000000
5,104,30,0,123,42,227.000000
5,104,30,0,132,10,236.000000
5,104,30,10,133,80,237.000000
5,104,30,0,134,10,238.000000
5,104,30,0,148,26,252.000000
5,104,30,0,163,40,267.000000
5,104,30,10,164,81,268.000000
5,104,30,0,165,40,269.000000
5,104,30,0,701,61,304.000000
5,105,28,0,456,61,0.000000
5,105,29,0,35,16,11.000000
5,105,29,16,36,92,12.000000
5,105,29,0,37,16,13.000000
5,105,29,0,47,46,23.000000
5,105,29,16,48,93,24.000000
5,105,29,0,49,46,25.000000
5,105,29,0,66,30,42.000000
5,105,29,30,67,120,43.000000
5,105,29,0,68,30,44.000000
5,105,29,0,87,60,63.000000
5,105,29,30,88,121,64.000000
5,105,29,0,89,60,65.000000
5,105,30,0,1,61,84.000000
5,105,30,0,10,47,93.000000
5,105,30,0,29,33,112.000000
5,105,30,0,32,9,115.000000
5,105,30,9,33,78,116.000000
5,105,30,0,34,9,117.000000
5,105,30,0,45,52,128.000000
5,105,30,0,53,14,136.000000
5,105,30,0,63,39,146.000000
5,105,30,9,64,79,147.000000
5,105,30,0,65,39,148.000000
5,105,30,0,76,12,159.000000
5,105,30,12,77,84,160.000000
5,105,30,0,78,12,161.000000
5,105,30,0,121,42,204.000000
5,105,30,12,122,85,205.000000
5,105,30,0,123,42,206.000000
5,105,30,0,132,10,215.000000
5,105,30,10,133,80,216.000000
5,105,30,0,134,10,217.000000
5,105,30,0,148,26,231.000000
5,105,30,0,163,40,246.000000
5,105,30,10,164,81,247.000000
5,105,30,0,165,40,248.000000
5,105,30,0,701,61,283.000000
5,106,28,0,404,61,0.000000
5,106,29,0,27,17,26.000000
5,106,29,17,28,94,27.000000
5,106,29,0,29,17,28.000000
5,106,29,0,64,47,63.000000
5,106,29,17,65,95,64.000000
5,106,29,0,66,47,65.000000
5,106,29,0,83,24,82.000000
5,106,29,24,84,108,83.000000
5,106,29,0,85,24,84.000000
5,106,29,0,87,3,86.000000
5,106,29,0,123,54,122.000000
5,106,29,24,124,109,123.000000
5,106,29,0,125,54,124.000000
5,106,30,0,1,61,137.000000
5,106,30,0,10,47,146.000000
5,106,30,0,29,33,165.000000
5,106,30,0,32,9,168.000000
5,106,30,9,33,78,169.000000
5,106,30,0,34,9,170.000000
5,106,30,0,45,52,181.000000
5,106,30,0,53,14,189.000000
5,106,30,0,63,39,199.000000
5,106,30,9,64,79,200.000000
5,106,30,0,65,39,201.000000
5,106,30,0,76,12,212.000000
5,106,30,12,77,84,213.000000
5,106,30,0,78,12,214.000000
5,106,30,0,121,42,257.000000
5,106,30,12,122,85,258.000000
5,106,30,0,123,42,259.000000
5,106,30,0,132,10,268.000000
5,106,30,10,133,80,269.000000
5,106,30,0,134,10,270.000000
5,106,30,0,148,26,284.000000
5,106,30,0,163,40,299.000000
5,106,30,10,164,81,300.000000
5,106,30,0,165,40,301.000000
5,106,30,0,701,61,336.000000
5,107,28,0,430,61,0.000000
5,107,29,0,27,17,26.000000
5,107,29,17,28,94,27.000000
5,107,29,0,29,17,28.000000
5,107,29,0,64,47,63.000000
5,107,29,17,65,95,64.000000
5,107,29,0,66,47,65.000000
5,107,29,0,69,30,68.000000
5,107,29,30,70,120,69.000000
5,107,29,0,71,30,70.000000
5,107,29,0,90,60,89.000000
5,107,29,30,91,121,90.000000
5,107,29,0,92,60,91.000000
5,107,30,0,1,61,110.000000
5,107,30,0,10,47,119.000000
5,107,30,0,29,33,138.000000
5,107,30,0,32,9,141.000000
5,107,30,9,33,78,142.000000
5,107,30,0,34,9,143.000000
5,107,30,0,45,52,154.000000
5,107,30,0,53,14,162.000000
5,107,30,0,63,39,172.000000
5,107,30,9,64,79,173.000000
5,107,30,0,65,39,174.000000
5,107,30,0,76,12,185.000000
5,107,30,12,77,84,186.000000
5,107,30,0,78,12,187.000000
5,107,30,0,121,42,230.000000
5,107,30,12,122,85,231.000000
5,107,30,0,123,42,232.000000
5,107,30,0,132,10,241.000000
5,107,30,10,133,80,242.000000
5,107,30,0,134,10,243.000000
5,107,30,0,148,26,257.000000
5,107,30,0,163,40,272.000000
5,107,30,10,164,81,273.000000
5,107,30,0,165,40,274.000000
5,107,30,0,701,61,309.000000
5,108,28,0,430,61,0.000000
5,108,29,0,63,30,8.000000
5,108,29,30,64,120,9.000000
5,108,29,0,65,30,10.000000
5,108,29,0,84,60,29.000000
5,108,29,30,85,121,30.000000
5,108,29,0,86,60,31.000000
5,108,29,0,111,24,56.000000
5,108,29,24,112,108,57.000000
5,108,29,0,113,24,58.000000
5,108,29,0,115,3,60.000000
5,108,29,0,151,54,96.000000
5,108,29,24,152,109,97.000000
5,108,29,0,153,54,98.000000
5,108,30,0,1,61,111.000000
5,108,30,0,10,47,120.000000
5,108,30,0,29,33,139.000000
5,108,30,0,32,9,142.000000
5,108,30,9,33,78,143.000000
5,108,30,0,34,9,144.000000
5,108,30,0,45,52,155.000000
5,108,30,0,53,14,163.000000
5,108,30,0,63,39,173.000000
5,108,30,9,64,79,174.000000
5,108,30,0,65,39,175.000000
5,108,30,0,76,12,186.000000
5,108,30,12,77,84,187.000000
5,108,30,0,78,12,188.000000
5,108,30,0,121,42,231.000000
5,108,30,12,122,85,232.000000
5,108,30,0,123,42,233.000000
5,108,30,0,132,10,242.000000
5,108,30,10,133,80,243.000000
5,108,30,0,134,10,244.000000
5,108,30,0,148,26,258.000000
5,108,30,0,163,40,273.000000
5,108,30,10,164,81,274.000000
5,108,30,0,165,40,275.000000
5,108,30,0,701,61,310.000000
5,109,28,0,430,61,0.000000
5,109,29,0,27,17,26.000000
5,109,29,17,28,94,27.000000
5,109,29,0,29,17,28.000000
5,109,29,0,64,47,63.000000
5,109,29,17,65,95,64.000000
5,109,29,0,66,47,65.000000
5,109,29,0,71,16,70.000000
5,109,29,16,72,92,71.000000
5,109,29,0,73,16,72.000000
5,109,29,0,83,46,82.000000
5,109,29,16,84,93,83.000000
5,109,29,0,85,46,84.000000
5,109,30,0,1,61,100.000000
5,109,30,0,10,47,109.000000
5,109,30,0,29,33,128.000000
5,109,30,0,32,9,131.000000
5,109,30,9,33,78,132.000000
5,109,30,0,34,9,133.000000
5,109,30,0,45,52,144.000000
5,109,30,0,53,14,152.000000
5,109,30,0,63,39,162.000000
5,109,30,9,64,79,163.000000
5,109,30,0,65,39,164.000000
5,109,30,0,89,24,188.000000
5,109,30,24,90,108,189.000000
5,109,30,0,91,24,190.000000
5,109,30,0,93,3,192.000000
5,109,30,0,129,54,228.000000
5,109,30,24,130,109,229.000000
5,109,30,0,131,54,230.000000
5,109,30,0,143,10,242.000000
5,109,30,10,144,80,243.000000
5,109,30,0,145,10,244.000000
5,109,30,0,159,26,258.000000
5,109,30,0,174,40,273.000000
5,109,30,10,175,81,274.000000
5,109,30,0,176,40,275.000000
5,109,30,0,701,61,310.000000
5,110,28,0,446,61,0.000000
5,110,29,0,10,47,9.000000
5,110,29,0,29,33,28.000000
5,110,29,0,32,9,31.000000
5,110,29,9,33,78,32.000000
5,110,29,0,34,9,33.000000
5,110,29,0,45,52,44.000000
5,110,29,0,53,14,52.000000
5,110,29,0,63,39,62.000000
5,110,29,9,64,79,63.000000
5,110,29,0,65,39,64.000000
5,110,29,0,81,30,80.000000
5,110,29,30,82,120,81.000000
5,110,29,0,83,30,82.000000
5,110,29,0,102,60,101.000000
5,110,29,30,103,121,102.000000
5,110,29,0,104,60,103.000000
5,110,30,0,1,61,122.000000
5,110,30,0,35,16,133.000000
5,110,30,16,36,92,134.000000
5,110,30,0,37,16,135.000000
5,110,30,0,47,46,145.000000
5,110,30,16,48,93,146.000000
5,110,30,0,49,46,147.000000
5,110,30,0,74,24,172.000000
5,110,30,24,75,108,173.000000
5,110,30,0,76,24,174.000000
5,110,30,0,78,3,176.000000
5,110,30,0,114,54,212.000000
5,110,30,24,115,109,213.000000
5,110,30,0,116,54,214.000000
5,110,30,0,128,10,226.000000
5,110,30,10,129,80,227.000000
5,110,30,0,130,10,228.000000
5,110,30,0,144,26,242.000000
5,110,30,0,159,40,257.000000
5,110,30,10,160,81,258.000000
5,110,30,0,161,40,259.000000
5,110,30,0,701,61,294.000000
5,111,28,0,420,61,0.000000
5,111,29,0,27,17,26.000000
5,111,29,17,28,94,27.000000
5,111,29,0,29,17,28.000000
5,111,29,0,64,47,63.000000
5,111,29,17,65,95,64.000000
5,111,29,0,66,47,65.000000
5,111,29,0,69,30,68.000000
5,111,29,30,70,120,69.000000
5,111,29,0,71,30,70.000000
5,111,29,0,90,60,89.000000
5,111,29,30,91,121,90.000000
5,111,29,0,92,60,91.000000
5,111,30,0,1,61,110.000000
5,111,30,0,10,47,119.000000
5,111,30,0,29,33,138.000000
5,111,30,0,32,9,141.000000
5,111,30,9,33,78,142.000000
5,111,30,0,34,9,143.000000
5,111,30,0,45,52,154.000000
5,111,30,0,53,14,162.000000
5,111,30,0,63,39,172.000000
5,111,30,9,64,79,173.000000
5,111,30,0,65,39,174.000000
5,111,30,0,89,24,198.000000
5,111,30,24,90,108,199.000000
5,111,30,0,91,24,200.000000
5,111,30,0,93,3,202.000000
5,111,30,0,129,54,238.000000
5,111,30,24,130,109,239.000000
5,111,30,0,131,54,240.000000
5,111,30,0,143,10,252.000000
5,111,30,10,144,80,253.000000
5,111,30,0,145,10,254.000000
5,111,30,0,159,26,268.000000
5,111,30,0,174,40,283.000000
5,111,30,10,175,81,284.000000
5,111,30,0,176,40,285.000000
5,111,30,0,701,61,320.000000
5,112,28,0,455,61,0.000000
5,112,29,0,10,47,9.000000
5,112,29,0,29,33,28.000000
5,112,29,0,32,9,31.000000
5,112,29,9,33,78,32.000000
5,112,29,0,34,9,33.000000
5,112,29,0,45,52,44.000000
5,112,29,0,53,14,52.000000
5,112,29,0,63,39,62.000000
5,112,29,9,64,79,63.000000
5,112,29,0,65,39,64.000000
5,112,29,0,76,12,75.000000
5,112,29,12,77,84,76.000000
5,112,29,0,78,12,77.000000
5,112,29,0,121,42,120.000000
5,112,29,12,122,85,121.000000
5,112,29,0,123,42,122.000000
5,112,30,0,1,61,140.000000
5,112,30,0,27,17,166.000000
5,112,30,17,28,94,167.000000
5,112,30,0,29,17,168.000000
5,112,30,0,64,47,203.000000
5,112,30,17,65,95,204.000000
5,112,30,0,66,47,205.000000
5,112,30,0,71,16,210.000000
5,112,30,16,72,92,211.000000
5,112,30,0,73,16,212.000000
5,112,30,0,83,46,222.000000
5,112,30,16,84,93,223.000000
5,112,30,0,85,46,224.000000
5,112,30,0,102,30,241.000000
5,112,30,30,103,120,242.000000
5,112,30,0,104,30,243.000000
5,112,30,0,123,60,262.000000
5,112,30,30,124,121,263.000000
5,112,30,0,125,60,264.000000
5,112,30,0,701,61,283.000000
5,113,28,0,454,61,0.000000
5,113,29,0,35,16,11.000000
5,113,29,16,36,92,12.000000
5,113,29,0,37,16,13.000000
5,113,29,0,47,46,23.000000
5,113,29,16,48,93,24.000000
5,113,29,0,49,46,25.000000
5,113,29,0,66,30,42.000000
5,113,29,30,67,120,43.000000
5,113,29,0,68,30,44.000000
5,113,29,0,87,60,63.000000
5,113,29,30,88,121,64.000000
5,113,29,0,89,60,65.000000
5,113,29,0,114,24,90.000000
5,113,29,24,115,108,91.000000
5,113,29,0,116,24,92.000000
5,113,29,0,118,3,94.000000
5,113,29,0,154,54,130.000000
5,113,29,24,155,109,131.000000
5,113,29,0,156,54,132.000000
5,113,30,0,1,61,145.000000
5,113,30,0,10,47,154.000000
5,113,30,0,29,33,173.000000
5,113,30,0,32,9,176.000000
5,113,30,9,33,78,177.000000
5,113,30,0,34,9,178.000000
5,113,30,0,45,52,189.000000
5,113,30,0,53,14,197.000000
5,113,30,0,63,39,207.000000
5,113,30,9,64,79,208.000000
5,113,30,0,65,39,209.000000
5,113,30,0,76,12,220.000000
5,113,30,12,77,84,221.000000
5,113,30,0,78,12,222.000000
5,113,30,0,121,42,265.000000
5,113,30,12,122,85,266.000000
5,113,30,0,123,42,267.000000
5,113,30,0,701,61,285.000000
5,114,28,0,459,61,0.000000
5,114,29,0,27,17,26.000000
5,114,29,17,28,94,27.000000
5,114,29,0,29,17,28.000000
5,114,29,0,64,47,63.000000
5,114,29,17,65,95,64.000000
5,114,29,0,66,47,65.000000
5,114,29,0,69,30,68.000000
5,114,29,30,70,120,69.000000
5,114,29,0,71,30,70.000000
5,114,29,0,90,60,89.000000
5,114,29,30,91,121,90.000000
5,114,29,0,92,60,91.000000
5,114,29,0,117,24,116.000000
5,114,29,24,118,108,117.000000
5,114,29,0,119,24,118.000000
5,114,29,0,121,3,120.000000
5,114,29,0,157,54,156.000000
5,114,29,24,158,109,157.000000
5,114,29,0,159,54,158.000000
5,114,30,0,1,61,171.000000
5,114,30,0,35,16,182.000000
5,114,30,16,36,92,183.000000
5,114,30,0,37,16,184.000000
5,114,30,0,47,46,194.000000
5,114,30,16,48,93,195.000000
5,114,30,0,49,46,196.000000
5,114,30,0,79,9,226.000000
5,114,30,9,80,78,227.000000
5,114,30,0,81,9,228.000000
5,114,30,0,92,52,239.000000
5,114,30,0,100,14,247.000000
5,114,30,0,110,39,257.000000
5,114,30,9,111,79,258.000000
5,114,30,0,112,39,259.000000
5,114,30,0,701,61,278.000000
5,115,28,0,423,61,0.000000
5,115,29,0,27,17,26.000000
5,115,29,17,28,94,27.000000
5,115,29,0,29,17,28.000000
5,115,29,0,64,47,63.000000
5,115,29,17,65,95,64.000000
5,115,29,0,66,47,65.000000
5,115,29,0,71,16,70.000000
5,115,29,16,72,92,71.000000
5,115,29,0,73,16,72.000000
5,115,29,0,83,46,82.000000
5,115,29,16,84,93,83.000000
5,115,29,0,85,46,84.000000
5,115,29,0,110,24,109.000000
5,115,29,24,111,108,110.000000
5,115,29,0,112,24,111.000000
5,115,29,0,114,3,113.000000
5,115,29,0,150,54,149.000000
5,115,29,24,151,109,150.000000
5,115,29,0,152,54,151.000000
5,115,30,0,1,61,164.000000
5,115,30,0,53,12,189.000000
5,115,30,12,54,84,190.000000
5,115,30,0,55,12,191.000000
5,115,30,0,98,42,234.000000
5,115,30,12,99,85,235.000000
5,115,30,0,100,42,236.000000
5,115,30,0,109,10,245.000000
5,115,30,10,110,80,246.000000
5,115,30,0,111,10,247.000000
5,115,30,0,125,26,261.000000
5,115,30,0,140,40,276.000000
5,115,30,10,141,81,277.000000
5,115,30,0,142,40,278.000000
5,115,30,0,701,61,313.000000
5,116,28,0,442,61,0.000000
5,116,29,0,35,16,11.000000
5,116,29,16,36,92,12.000000
5,116,29,0,37,16,13.000000
5,116,29,0,47,46,23.000000
